t,transactions_transfers_volume_entity_adjusted_sum
2015-08-02,162263.17219395
2015-08-03,265596.18346891
2015-08-04,336311.92553993
2015-08-05,298029.25100728
2015-08-06,342668.0783182
2015-08-07,246583.05143349
2015-08-08,308267.38997524
2015-08-09,408652.98217601
2015-08-10,329241.10889883
2015-08-11,259965.41961823
2015-08-12,336978.24353324
2015-08-13,332997.41090778
2015-08-14,424745.89631795
2015-08-15,403170.50871253
2015-08-16,304631.9710967
2015-08-17,431418.90021522
2015-08-18,448405.01790343
2015-08-19,408725.00323783
2015-08-20,416080.43881528
2015-08-21,348052.6122419
2015-08-22,300328.62415439
2015-08-23,215561.29233379
2015-08-24,476552.23228958
2015-08-25,594877.49815724
2015-08-26,466321.28000895
2015-08-27,485870.5223283
2015-08-28,547338.29689037
2015-08-29,275291.75064036
2015-08-30,229630.27312612
2015-08-31,342550.56883993
2015-09-01,346224.4090573
2015-09-02,403374.75885935
2015-09-03,372150.26057953
2015-09-04,338711.7036431
2015-09-05,283653.8469375
2015-09-06,274529.22229243
2015-09-07,281848.83917648
2015-09-08,401755.30038943
2015-09-09,399773.07000986
2015-09-10,407175.14325011
2015-09-11,352750.00583871
2015-09-12,227082.62172162
2015-09-13,232893.06015568
2015-09-14,366685.31806982
2015-09-15,360664.57514071
2015-09-16,335471.53553186
2015-09-17,374789.41527423
2015-09-18,300122.12104431
2015-09-19,264599.07941102
2015-09-20,235843.99713748
2015-09-21,368426.43283789
2015-09-22,403261.8212234
2015-09-23,320987.12937263
2015-09-24,318320.08250106
2015-09-25,339024.56400723
2015-09-26,255474.1492443
2015-09-27,189665.66170865
2015-09-28,375478.67930337
2015-09-29,414731.46167359
2015-09-30,362087.77894677
2015-10-01,370413.54229471
2015-10-02,408621.60517898
2015-10-03,362879.69852468
2015-10-04,232074.66005503
2015-10-05,398717.69077338
2015-10-06,471268.96200792
2015-10-07,461446.33514429
2015-10-08,406517.85906306
2015-10-09,411558.75865069
2015-10-10,259672.48539443
2015-10-11,219154.75253054
2015-10-12,386369.87014662
2015-10-13,434817.3802366
2015-10-14,460992.28462562
2015-10-15,406992.6369634
2015-10-16,457152.4721497
2015-10-17,396556.00276205
2015-10-18,311501.87765229
2015-10-19,448689.15167838
2015-10-20,503622.68468487
2015-10-21,386978.57476293
2015-10-22,395470.99100047
2015-10-23,409520.91533935
2015-10-24,351039.04994742
2015-10-25,427180.8171401
2015-10-26,442242.36062919
2015-10-27,488623.41699656
2015-10-28,510718.43387783
2015-10-29,564926.05107767
2015-10-30,633219.8461276
2015-10-31,477813.18858183
2015-11-01,440825.76472801
2015-11-02,538427.8692197
2015-11-03,897807.27218161
2015-11-04,892641.24195225
2015-11-05,868431.80098193
2015-11-06,611931.22295404
2015-11-07,403901.75114835
2015-11-08,371719.20872569
2015-11-09,586026.04521277
2015-11-10,713110.97077558
2015-11-11,619261.17892909
2015-11-12,560779.37973114
2015-11-13,481474.89164525
2015-11-14,364666.82593425
2015-11-15,388477.70199815
2015-11-16,474907.73636346
2015-11-17,586171.30103878
2015-11-18,438702.75402456
2015-11-19,443623.09180931
2015-11-20,401182.50349169
2015-11-21,277272.9134065
2015-11-22,265447.15519809
2015-11-23,298833.23338966
2015-11-24,358064.66928675
2015-11-25,370434.83429708
2015-11-26,452435.01286564
2015-11-27,520174.66084518
2015-11-28,329619.81597166
2015-11-29,268308.85323555
2015-11-30,479596.8672789
2015-12-01,412744.34893223
2015-12-02,459816.48858699
2015-12-03,488622.08206679
2015-12-04,425251.38206338
2015-12-05,436870.65177598
2015-12-06,422749.08840401
2015-12-07,487866.10349508
2015-12-08,530474.57207644
2015-12-09,577447.55136561
2015-12-10,463354.53668642
2015-12-11,603438.62909321
2015-12-12,478046.02628338
2015-12-13,372051.25541622
2015-12-14,507054.56208121
2015-12-15,568668.97778918
2015-12-16,622025.65127252
2015-12-17,548829.20593449
2015-12-18,528768.77483653
2015-12-19,408978.70395601
2015-12-20,381863.43388093
2015-12-21,530775.77551406
2015-12-22,576091.53985394
2015-12-23,476504.44833887
2015-12-24,455428.73648872
2015-12-25,344462.47820014
2015-12-26,372992.62577598
2015-12-27,233155.58457219
2015-12-28,410335.46467167
2015-12-29,342815.53060342
2015-12-30,308714.53589512
2015-12-31,352130.47355771
2016-01-01,183258.88727807
2016-01-02,203895.00496152
2016-01-03,258156.0765167
2016-01-04,281335.69686406
2016-01-05,384513.6517028
2016-01-06,318102.76890082
2016-01-07,465258.40292516
2016-01-08,392750.57919932
2016-01-09,261657.68735537
2016-01-10,262560.11956523
2016-01-11,388955.93202662
2016-01-12,370887.20899185
2016-01-13,425177.70554031
2016-01-14,362713.02169396
2016-01-15,582160.02285014
2016-01-16,471356.49428657
2016-01-17,356721.23178483
2016-01-18,474977.37048886
2016-01-19,428151.7884453
2016-01-20,572955.88749552
2016-01-21,550818.1971585
2016-01-22,584557.6469256
2016-01-23,522526.39997325
2016-01-24,465168.97279134
2016-01-25,604358.16696307
2016-01-26,570674.7895309
2016-01-27,668480.61823499
2016-01-28,681796.39940066
2016-01-29,764471.63806739
2016-01-30,472954.03672942
2016-01-31,429800.0771813
2016-02-01,845355.27164558
2016-02-02,850661.21370707
2016-02-03,589495.71827268
2016-02-04,657609.92583709
2016-02-05,676623.55948902
2016-02-06,421317.63614748
2016-02-07,418252.18792494
2016-02-08,531949.63060611
2016-02-09,608946.95174775
2016-02-10,692151.72420207
2016-02-11,557013.42262138
2016-02-12,542583.32020155
2016-02-13,430599.54333964
2016-02-14,407107.67107883
2016-02-15,582794.90488948
2016-02-16,680926.40811196
2016-02-17,602338.76519041
2016-02-18,498297.00780199
2016-02-19,574297.06039349
2016-02-20,486429.8875946
2016-02-21,529513.86886073
2016-02-22,518120.27244408
2016-02-23,580731.31530043
2016-02-24,563041.21294675
2016-02-25,486341.45021405
2016-02-26,450676.5543254
2016-02-27,413291.79428222
2016-02-28,504496.71438772
2016-02-29,661091.12129417
2016-03-01,826118.68600981
2016-03-02,637317.77079963
2016-03-03,728355.43779601
2016-03-04,838820.28070702
2016-03-05,839208.66504357
2016-03-06,562676.03302805
2016-03-07,753324.40734503
2016-03-08,570690.45243303
2016-03-09,594345.79773887
2016-03-10,559375.99927359
2016-03-11,651150.26627399
2016-03-12,456058.66462105
2016-03-13,376170.7798898
2016-03-14,536664.7622351
2016-03-15,563002.03108372
2016-03-16,557292.37000922
2016-03-17,531615.07488283
2016-03-18,520074.80472918
2016-03-19,328564.76383827
2016-03-20,286435.17692172
2016-03-21,450648.69977513
2016-03-22,412119.2097352
2016-03-23,456491.41437853
2016-03-24,524217.49518822
2016-03-25,471297.2992167
2016-03-26,375146.8807104
2016-03-27,498152.61102849
2016-03-28,490017.69847941
2016-03-29,582494.56763572
2016-03-30,479416.33303401
2016-03-31,503523.34454672
2016-04-01,474974.51765295
2016-04-02,313130.90105226
2016-04-03,333768.18221799
2016-04-04,514397.41839649
2016-04-05,488699.89069705
2016-04-06,480171.94198795
2016-04-07,631396.7173424
2016-04-08,483831.25660715
2016-04-09,297668.72507308
2016-04-10,355456.87615708
2016-04-11,434492.34635967
2016-04-12,458098.19235225
2016-04-13,463347.60368866
2016-04-14,397284.41898469
2016-04-15,487892.97339843
2016-04-16,329907.89793729
2016-04-17,271815.30044623
2016-04-18,410760.36666729
2016-04-19,416052.2779859
2016-04-20,483198.07220125
2016-04-21,458682.59354147
2016-04-22,380011.56890116
2016-04-23,295822.18800695
2016-04-24,378574.80746525
2016-04-25,552870.29893234
2016-04-26,817316.14086581
2016-04-27,700354.61309054
2016-04-28,589184.05304601
2016-04-29,572693.38745767
2016-04-30,426256.66387837
2016-05-01,377042.08046035
2016-05-02,520871.20211869
2016-05-03,585044.23327706
2016-05-04,635765.65834874
2016-05-05,412472.77814196
2016-05-06,521695.14755464
2016-05-07,385648.22486514
2016-05-08,312549.91334251
2016-05-09,435065.35503474
2016-05-10,497134.93762037
2016-05-11,530943.47127637
2016-05-12,460996.80950888
2016-05-13,475499.71747562
2016-05-14,358274.32629391
2016-05-15,329264.59656019
2016-05-16,468269.45980793
2016-05-17,543749.77938268
2016-05-18,547646.31686276
2016-05-19,585490.86978768
2016-05-20,587407.51921994
2016-05-21,361011.25284793
2016-05-22,338179.52698731
2016-05-23,493985.24335443
2016-05-24,515510.32097053
2016-05-25,559151.08500322
2016-05-26,544267.48682923
2016-05-27,736470.23057671
2016-05-28,593588.36521947
2016-05-29,546411.05734675
2016-05-30,600999.86064849
2016-05-31,635885.7354792
2016-06-01,624634.39014471
2016-06-02,596259.2804175
2016-06-03,492451.64972079
2016-06-04,420249.35493515
2016-06-05,399618.01345013
2016-06-06,514002.86644344
2016-06-07,635592.34457493
2016-06-08,519610.03502611
2016-06-09,561326.76097085
2016-06-10,588574.68519693
2016-06-11,395175.83527761
2016-06-12,553075.02169043
2016-06-13,834338.50421141
2016-06-14,694395.89294496
2016-06-15,739725.83075284
2016-06-16,795645.15361624
2016-06-17,766855.43922507
2016-06-18,429166.42439435
2016-06-19,337430.76851949
2016-06-20,681937.30249903
2016-06-21,705520.67111933
2016-06-22,901073.24437293
2016-06-23,713860.64861209
2016-06-24,623081.80638528
2016-06-25,418496.88093701
2016-06-26,347654.70961228
2016-06-27,543980.91961358
2016-06-28,520719.18561197
2016-06-29,502157.57086818
2016-06-30,549036.2910594
2016-07-01,558578.58827792
2016-07-02,310350.01905459
2016-07-03,295808.31599444
2016-07-04,381547.00433159
2016-07-05,514803.26067113
2016-07-06,497094.07794951
2016-07-07,547286.09989268
2016-07-08,646685.38855531
2016-07-09,421119.74478279
2016-07-10,324668.88606609
2016-07-11,519125.82585675
2016-07-12,564526.45735661
2016-07-13,552555.27126038
2016-07-14,486833.8628443
2016-07-15,554636.06727595
2016-07-16,388745.09607771
2016-07-17,352343.26557089
2016-07-18,525138.15076782
2016-07-19,488908.173595
2016-07-20,522558.54966397
2016-07-21,486527.08845905
2016-07-22,528306.74344016
2016-07-23,365096.98924583
2016-07-24,360523.96952636
2016-07-25,460593.41138571
2016-07-26,573790.00678265
2016-07-27,517851.8016195
2016-07-28,467963.0426873
2016-07-29,479854.29739553
2016-07-30,291610.73482183
2016-07-31,327064.33293667
2016-08-01,503658.07480166
2016-08-02,678461.16498455
2016-08-03,498768.20520419
2016-08-04,467124.73031318
2016-08-05,408738.91922805
2016-08-06,289639.2951413
2016-08-07,368124.51543672
2016-08-08,387710.6009698
2016-08-09,451556.23493728
2016-08-10,471271.78140427
2016-08-11,458420.12395742
2016-08-12,446973.70176972
2016-08-13,300599.67764479
2016-08-14,275083.73318052
2016-08-15,401101.10547082
2016-08-16,548424.52848753
2016-08-17,509078.37224614
2016-08-18,458279.34952188
2016-08-19,463756.81618145
2016-08-20,351073.90066947
2016-08-21,335150.71406414
2016-08-22,432691.98800358
2016-08-23,501769.56101391
2016-08-24,479735.00045742
2016-08-25,455263.03823847
2016-08-26,451061.40283891
2016-08-27,338650.22491827
2016-08-28,250286.07521085
2016-08-29,490883.53451831
2016-08-30,538332.49939301
2016-08-31,551100.22789321
2016-09-01,537858.53035065
2016-09-02,439256.95176205
2016-09-03,363497.48125405
2016-09-04,306113.05090602
2016-09-05,382592.39803922
2016-09-06,425177.16157521
2016-09-07,399056.23807537
2016-09-08,452568.88358413
2016-09-09,450629.47555962
2016-09-10,317718.86759125
2016-09-11,321158.44170934
2016-09-12,419834.43080833
2016-09-13,445141.09145116
2016-09-14,383274.93203816
2016-09-15,366652.64415223
2016-09-16,341675.2449085
2016-09-17,277069.86107559
2016-09-18,271694.23278457
2016-09-19,417030.94527181
2016-09-20,467516.00406355
2016-09-21,508547.51065423
2016-09-22,461365.56092871
2016-09-23,485697.54921914
2016-09-24,343980.92921014
2016-09-25,292630.36995737
2016-09-26,484636.4721876
2016-09-27,489379.11734765
2016-09-28,500550.27317488
2016-09-29,565109.99439738
2016-09-30,490807.42595176
2016-10-01,326575.35917062
2016-10-02,306551.69181172
2016-10-03,461135.66086539
2016-10-04,539569.58519574
2016-10-05,489092.17664852
2016-10-06,464010.87230062
2016-10-07,409832.53103663
2016-10-08,320749.79301893
2016-10-09,281185.60801362
2016-10-10,445239.22434606
2016-10-11,520444.83470522
2016-10-12,506884.18266391
2016-10-13,485295.27975978
2016-10-14,424230.0305673
2016-10-15,388093.81381511
2016-10-16,333492.39282106
2016-10-17,434869.52393355
2016-10-18,514311.36830909
2016-10-19,460738.23741446
2016-10-20,508383.52462348
2016-10-21,386260.30444838
2016-10-22,316811.45556236
2016-10-23,264543.33710893
2016-10-24,394440.18250183
2016-10-25,448408.60343534
2016-10-26,486420.67701934
2016-10-27,590319.10794054
2016-10-28,510661.71388749
2016-10-29,460730.33906354
2016-10-30,317214.39739156
2016-10-31,500021.42562518
2016-11-01,505240.12772796
2016-11-02,441731.81960942
2016-11-03,520871.34032821
2016-11-04,485248.07340533
2016-11-05,346542.77848876
2016-11-06,308216.0659921
2016-11-07,490778.40145613
2016-11-08,496710.1085171
2016-11-09,545463.45814352
2016-11-10,415787.97024687
2016-11-11,382529.18160894
2016-11-12,270686.54781801
2016-11-13,325631.34780212
2016-11-14,435533.24010698
2016-11-15,445892.32842188
2016-11-16,496895.5208377
2016-11-17,574766.3520145
2016-11-18,501802.23431296
2016-11-19,412116.05626019
2016-11-20,400279.63516356
2016-11-21,584056.92480814
2016-11-22,498340.56203513
2016-11-23,526507.78765002
2016-11-24,468576.77042313
2016-11-25,559187.21310042
2016-11-26,358505.55842855
2016-11-27,286943.39142973
2016-11-28,476071.86488872
2016-11-29,503321.41987504
2016-11-30,454445.93083546
2016-12-01,418250.72334471
2016-12-02,553797.00093759
2016-12-03,336963.6952713
2016-12-04,282598.78819009
2016-12-05,519367.83246334
2016-12-06,487926.60023933
2016-12-07,480037.60190702
2016-12-08,433589.8841292
2016-12-09,445813.12073488
2016-12-10,374359.61458014
2016-12-11,283250.09841692
2016-12-12,423505.97962468
2016-12-13,452953.06972575
2016-12-14,441183.32662001
2016-12-15,462652.31903454
2016-12-16,459009.82747051
2016-12-17,388927.69573071
2016-12-18,317948.0357866
2016-12-19,446464.48354403
2016-12-20,492513.01588022
2016-12-21,535096.50492511
2016-12-22,549028.35466677
2016-12-23,610644.54437209
2016-12-24,428287.07410021
2016-12-25,337350.29225325
2016-12-26,432890.95519525
2016-12-27,544336.65372856
2016-12-28,567294.80929959
2016-12-29,558836.58946599
2016-12-30,498462.90797516
2016-12-31,360601.96564914
2017-01-01,293176.63788045
2017-01-02,419410.81340421
2017-01-03,484943.08388204
2017-01-04,560315.77583607
2017-01-05,693312.78817946
2017-01-06,649367.75479263
2017-01-07,476792.55375583
2017-01-08,343804.14761482
2017-01-09,543034.25155379
2017-01-10,529074.40472171
2017-01-11,735789.9869493
2017-01-12,631873.87528231
2017-01-13,493341.5984877
2017-01-14,331513.01131726
2017-01-15,338708.21090838
2017-01-16,452667.44523826
2017-01-17,520565.92616007
2017-01-18,485360.72401908
2017-01-19,443562.83008511
2017-01-20,465819.63650576
2017-01-21,302736.70444409
2017-01-22,320159.31027614
2017-01-23,383436.02452644
2017-01-24,456330.49074172
2017-01-25,466607.17545282
2017-01-26,464581.25638248
2017-01-27,369524.94091851
2017-01-28,274742.7935737
2017-01-29,303815.00862049
2017-01-30,386874.65497262
2017-01-31,507302.37002696
2017-02-01,493028.15095662
2017-02-02,434187.05538522
2017-02-03,563570.33532402
2017-02-04,399054.57694749
2017-02-05,335124.04795213
2017-02-06,480359.1656013
2017-02-07,458374.9923066
2017-02-08,481061.68317413
2017-02-09,587148.89855453
2017-02-10,530146.43428267
2017-02-11,290251.40317772
2017-02-12,271702.76056684
2017-02-13,436464.80264908
2017-02-14,455560.89670957
2017-02-15,443676.58504029
2017-02-16,429686.20343023
2017-02-17,492024.87078296
2017-02-18,307732.29293619
2017-02-19,334956.16684256
2017-02-20,402389.98053226
2017-02-21,459200.28599492
2017-02-22,547125.92202893
2017-02-23,522913.79724059
2017-02-24,567922.71775459
2017-02-25,335266.00234561
2017-02-26,274118.65175944
2017-02-27,445795.24356597
2017-02-28,453545.19870791
2017-03-01,483861.78293765
2017-03-02,582069.26900243
2017-03-03,563357.80332973
2017-03-04,401725.13610053
2017-03-05,365593.99950337
2017-03-06,473658.86410002
2017-03-07,514553.74897035
2017-03-08,491638.94854808
2017-03-09,439183.03209123
2017-03-10,490341.16402974
2017-03-11,467099.71537986
2017-03-12,358556.82918261
2017-03-13,478990.30800197
2017-03-14,509556.54248168
2017-03-15,552656.49443668
2017-03-16,684826.65171808
2017-03-17,678605.65387086
2017-03-18,573755.65844274
2017-03-19,436817.28096197
2017-03-20,604475.75065943
2017-03-21,596691.41168719
2017-03-22,595346.91544355
2017-03-23,548645.403466
2017-03-24,595757.72199666
2017-03-25,605142.95917415
2017-03-26,415379.50856066
2017-03-27,603494.42409843
2017-03-28,599860.67382792
2017-03-29,561652.28324087
2017-03-30,614763.06855204
2017-03-31,734416.69217918
2017-04-01,505849.25587767
2017-04-02,433557.34724966
2017-04-03,585589.24587736
2017-04-04,553638.00638169
2017-04-05,590558.22726778
2017-04-06,559360.96115967
2017-04-07,532970.02164962
2017-04-08,308828.1164832
2017-04-09,316113.28385064
2017-04-10,460452.98877485
2017-04-11,556063.24301513
2017-04-12,508551.41435237
2017-04-13,496778.34616157
2017-04-14,569160.94591847
2017-04-15,426419.96635835
2017-04-16,350159.65412473
2017-04-17,479727.51426747
2017-04-18,484247.41422931
2017-04-19,437113.04289344
2017-04-20,488349.49695038
2017-04-21,479466.60217016
2017-04-22,339677.29246251
2017-04-23,313980.9516369
2017-04-24,451367.23251914
2017-04-25,632479.50413803
2017-04-26,530362.90071582
2017-04-27,548561.61048631
2017-04-28,552684.13853855
2017-04-29,429287.84981899
2017-04-30,400882.18730382
2017-05-01,500098.71625331
2017-05-02,530395.61283735
2017-05-03,544024.03385391
2017-05-04,629253.74145605
2017-05-05,605276.44050757
2017-05-06,508327.38263676
2017-05-07,490975.88214927
2017-05-08,624870.48295436
2017-05-09,586730.95747109
2017-05-10,589854.74360989
2017-05-11,643689.0268907
2017-05-12,620658.47345742
2017-05-13,527060.37643587
2017-05-14,464387.87773774
2017-05-15,668649.10595157
2017-05-16,486492.10375764
2017-05-17,852807.03889058
2017-05-18,736542.12641388
2017-05-19,657813.36322376
2017-05-20,579767.78213999
2017-05-21,465948.69197291
2017-05-22,625427.3472886
2017-05-23,871004.45397419
2017-05-24,731440.00584633
2017-05-25,915387.19534193
2017-05-26,705558.64693636
2017-05-27,656509.57397373
2017-05-28,473911.34858955
2017-05-29,551672.62166162
2017-05-30,620231.69308153
2017-05-31,753833.02587722
2017-06-01,809505.48683958
2017-06-02,701148.07448852
2017-06-03,793431.4114126
2017-06-04,692194.7006597
2017-06-05,714545.9262202
2017-06-06,678166.75079959
2017-06-07,643896.473475
2017-06-08,685706.85730444
2017-06-09,596640.49621241
2017-06-10,531652.21502556
2017-06-11,443688.90229632
2017-06-12,602509.74526909
2017-06-13,728131.83752716
2017-06-14,788566.10606093
2017-06-15,759652.34585287
2017-06-16,745422.36670977
2017-06-17,507348.11248034
2017-06-18,554145.95249019
2017-06-19,579494.29607406
2017-06-20,603295.3914759
2017-06-21,647193.58974902
2017-06-22,563127.41882799
2017-06-23,461058.14027405
2017-06-24,441708.24431003
2017-06-25,390019.59548243
2017-06-26,554211.0839875
2017-06-27,569357.54268763
2017-06-28,599465.58303098
2017-06-29,572467.79807926
2017-06-30,643366.28705652
2017-07-01,414348.90319275
2017-07-02,377171.97715039
2017-07-03,509577.44917376
2017-07-04,491990.77205302
2017-07-05,495895.6957012
2017-07-06,491991.84947518
2017-07-07,532806.35580748
2017-07-08,426303.90855177
2017-07-09,460911.56279625
2017-07-10,549845.29235986
2017-07-11,508937.35621317
2017-07-12,547312.05836032
2017-07-13,490511.32221219
2017-07-14,440921.53636841
2017-07-15,413617.30337313
2017-07-16,422997.20333806
2017-07-17,495266.13409593
2017-07-18,545635.73456274
2017-07-19,515728.86594256
2017-07-20,532194.36713846
2017-07-21,529720.98117578
2017-07-22,376122.84543853
2017-07-23,345398.46761157
2017-07-24,454140.08216678
2017-07-25,528981.10201824
2017-07-26,524647.88932575
2017-07-27,578111.55881373
2017-07-28,672338.9866924
2017-07-29,475040.47411472
2017-07-30,595540.73725954
2017-07-31,769873.034485
2017-08-01,609517.73273529
2017-08-02,791012.08940167
2017-08-03,766054.9675073
2017-08-04,715376.32353712
2017-08-05,539218.40309946
2017-08-06,441598.06109287
2017-08-07,666411.05527394
2017-08-08,685399.82590548
2017-08-09,602509.9031565
2017-08-10,635013.70092825
2017-08-11,578053.33538714
2017-08-12,549386.70272841
2017-08-13,482185.13245264
2017-08-14,607564.4287272
2017-08-15,628879.76274307
2017-08-16,602259.90247641
2017-08-17,599961.17507849
2017-08-18,635510.97761581
2017-08-19,605194.23805118
2017-08-20,559821.40759402
2017-08-21,639403.45778617
2017-08-22,601723.98857633
2017-08-23,617129.83242047
2017-08-24,513637.26083004
2017-08-25,395964.12294334
2017-08-26,355909.16791573
2017-08-27,369143.41884466
2017-08-28,523823.73135699
2017-08-29,577092.22667031
2017-08-30,475509.74942723
2017-08-31,574324.58735966
2017-09-01,528309.88061046
2017-09-02,437837.63890559
2017-09-03,358189.44135074
2017-09-04,597147.95416193
2017-09-05,611832.49781572
2017-09-06,549741.9951815
2017-09-07,535611.60650313
2017-09-08,540678.22154304
2017-09-09,400251.24684363
2017-09-10,375812.04542154
2017-09-11,457568.38936045
2017-09-12,510212.019462
2017-09-13,515322.65672584
2017-09-14,558836.88241976
2017-09-15,676217.78945341
2017-09-16,432102.12322681
2017-09-17,337896.60896497
2017-09-18,449338.70360209
2017-09-19,520435.70580265
2017-09-20,464906.46301555
2017-09-21,412720.3256701
2017-09-22,462568.47010072
2017-09-23,316842.88366333
2017-09-24,275280.27266752
2017-09-25,508131.43386842
2017-09-26,493744.01431817
2017-09-27,443421.72854928
2017-09-28,465073.14803894
2017-09-29,400283.79733853
2017-09-30,357084.44686486
2017-10-01,333211.57426082
2017-10-02,455425.58643739
2017-10-03,408989.41375177
2017-10-04,391536.97929696
2017-10-05,447315.13250142
2017-10-06,370411.52751693
2017-10-07,322208.15181399
2017-10-08,301061.91013868
2017-10-09,422372.98407499
2017-10-10,491982.71146404
2017-10-11,377452.0476008
2017-10-12,429033.91117296
2017-10-13,487474.50641049
2017-10-14,342080.06689614
2017-10-15,302143.13089732
2017-10-16,380254.67976721
2017-10-17,392739.3400225
2017-10-18,356870.19139451
2017-10-19,376523.60228995
2017-10-20,374676.49654331
2017-10-21,326090.25945696
2017-10-22,322523.26341871
2017-10-23,613915.13838027
2017-10-24,525616.11644466
2017-10-25,379401.6122101
2017-10-26,357602.83444423
2017-10-27,318109.66785822
2017-10-28,286580.49341948
2017-10-29,357286.96914159
2017-10-30,370949.11389657
2017-10-31,393727.53575578
2017-11-01,455574.29171677
2017-11-02,508414.74916137
2017-11-03,434349.65087419
2017-11-04,331700.48310407
2017-11-05,299360.95991055
2017-11-06,404684.51579881
2017-11-07,430322.64584391
2017-11-08,443214.07944109
2017-11-09,501902.51694053
2017-11-10,504145.48275198
2017-11-11,408733.29344921
2017-11-12,591558.00047605
2017-11-13,540117.20554865
2017-11-14,677814.38908563
2017-11-15,716528.0599989
2017-11-16,656771.59849009
2017-11-17,581886.4749293
2017-11-18,406937.82417649
2017-11-19,324706.81912697
2017-11-20,447588.91182627
2017-11-21,496944.82771938
2017-11-22,437763.6916386
2017-11-23,444552.99051043
2017-11-24,471133.33553309
2017-11-25,350990.58744208
2017-11-26,447040.26349827
2017-11-27,527359.3169141
2017-11-28,569191.33514934
2017-11-29,682317.53125831
2017-11-30,511402.56153297
2017-12-01,459047.29285669
2017-12-02,349242.33581777
2017-12-03,334753.06811115
2017-12-04,421600.49684665
2017-12-05,508645.57393453
2017-12-06,537905.75222412
2017-12-07,646932.22543128
2017-12-08,667772.20675947
2017-12-09,741118.25940905
2017-12-10,578428.96814193
2017-12-11,687066.18228198
2017-12-12,665288.07785228
2017-12-13,531599.76223639
2017-12-14,506001.88473608
2017-12-15,515999.23002348
2017-12-16,417190.12560936
2017-12-17,442097.58181177
2017-12-18,455647.53843495
2017-12-19,426123.08434905
2017-12-20,498972.73692911
2017-12-21,420467.2794324
2017-12-22,482868.25143455
2017-12-23,340883.8789731
2017-12-24,330343.2742365
2017-12-25,313529.36868838
2017-12-26,360412.76771911
2017-12-27,443560.05551121
2017-12-28,470703.33537622
2017-12-29,434349.93993629
2017-12-30,507578.38835459
2017-12-31,369060.39609699
2018-01-01,328080.73190053
2018-01-02,414100.89598044
2018-01-03,386655.90762107
2018-01-04,521514.66732916
2018-01-05,507947.7992968
2018-01-06,381471.68788516
2018-01-07,489043.93624432
2018-01-08,418725.7303625
2018-01-09,497507.56510535
2018-01-10,471093.31152155
2018-01-11,478902.27280925
2018-01-12,394647.00390062
2018-01-13,309666.13071511
2018-01-14,288723.13369128
2018-01-15,362662.02087313
2018-01-16,519748.32696148
2018-01-17,502325.79882648
2018-01-18,415428.33149409
2018-01-19,444890.21551432
2018-01-20,310501.85465182
2018-01-21,270384.78339732
2018-01-22,385599.52257304
2018-01-23,417060.63724069
2018-01-24,386306.69204096
2018-01-25,362701.26314074
2018-01-26,423904.66234375
2018-01-27,226655.6397516
2018-01-28,270112.65678209
2018-01-29,378485.05409243
2018-01-30,386033.03020089
2018-01-31,367132.92866521
2018-02-01,440266.73026789
2018-02-02,466338.44826762
2018-02-03,281642.81697042
2018-02-04,299474.60747022
2018-02-05,439098.27039173
2018-02-06,496204.59725768
2018-02-07,402517.36046429
2018-02-08,381717.45492886
2018-02-09,327759.65712415
2018-02-10,258916.11346138
2018-02-11,198558.56500858
2018-02-12,315479.54572322
2018-02-13,280332.44103696
2018-02-14,326145.3276759
2018-02-15,313642.71656491
2018-02-16,254405.36180085
2018-02-17,191074.28865591
2018-02-18,184547.38220249
2018-02-19,233226.49493451
2018-02-20,284857.22792917
2018-02-21,271193.56645342
2018-02-22,314983.2979282
2018-02-23,272208.39143906
2018-02-24,235058.18315493
2018-02-25,172928.25771443
2018-02-26,260165.56516221
2018-02-27,285176.38582615
2018-02-28,332919.6865243
2018-03-01,361934.78014265
2018-03-02,265975.86266558
2018-03-03,212170.73976956
2018-03-04,188568.60204212
2018-03-05,317541.53666917
2018-03-06,260960.02186252
2018-03-07,312347.3337919
2018-03-08,276738.42033338
2018-03-09,367076.22972984
2018-03-10,195278.95529869
2018-03-11,230628.84310195
2018-03-12,273265.27617772
2018-03-13,284355.70764771
2018-03-14,283528.79442555
2018-03-15,282140.76756882
2018-03-16,242706.1139651
2018-03-17,184699.34143816
2018-03-18,216956.38318501
2018-03-19,276390.80953066
2018-03-20,279408.46400381
2018-03-21,281528.75048518
2018-03-22,262184.21596567
2018-03-23,256417.12313452
2018-03-24,168998.28968401
2018-03-25,205939.54000013
2018-03-26,287837.64291219
2018-03-27,247490.01351404
2018-03-28,253797.5943316
2018-03-29,300127.29437734
2018-03-30,306839.75458698
2018-03-31,215397.52745647
2018-04-01,197874.37739299
2018-04-02,241336.87798108
2018-04-03,310455.05819466
2018-04-04,260371.58078515
2018-04-05,241837.40360751
2018-04-06,228552.49422556
2018-04-07,182926.55643875
2018-04-08,165134.72127182
2018-04-09,254813.99602392
2018-04-10,253103.67922879
2018-04-11,297799.92467629
2018-04-12,335173.35505761
2018-04-13,333541.95121751
2018-04-14,183764.29215221
2018-04-15,162542.9560996
2018-04-16,244625.28424803
2018-04-17,292628.26527053
2018-04-18,232638.50276294
2018-04-19,282528.94832638
2018-04-20,292005.92272674
2018-04-21,230256.73263274
2018-04-22,181685.04133183
2018-04-23,276389.13440231
2018-04-24,356046.63815132
2018-04-25,339300.66826345
